,정류장번호,정류장명,위도,경도,정보수집일,모바일단축번호,도시코드,도시명,관리도시명,legal_dong
110269,ICB164000285,함박마을입구,37.424059,126.686649,2023-10-16,38285.0,23,인천광역시,인천,연수동
110270,ICB164000286,함박도서관,37.425735,126.681149,2023-10-16,38286.0,23,인천광역시,인천,연수동
110271,ICB164000287,인천여자고등학교,37.422819,126.690488,2023-10-16,38287.0,23,인천광역시,인천,연수동
110272,ICB164000289,인천여자고등학교,37.423131,126.690368,2023-10-16,38289.0,23,인천광역시,인천,연수동
110273,ICB164000290,연수초등학교,37.422227,126.693415,2023-10-16,38290.0,23,인천광역시,인천,연수동
110274,ICB164000291,함박마을문화복지센터,37.425392,126.685193,2023-10-16,38291.0,23,인천광역시,인천,연수동
110275,ICB164000293,연수초등학교,37.423207,126.69284,2023-10-16,38293.0,23,인천광역시,인천,선학동
110276,ICB164000294,태산.대진아파트,37.421384,126.700401,2023-10-16,38294.0,23,인천광역시,인천,선학동
110277,ICB164000295,선학사거리,37.423039,126.696047,2023-10-16,38295.0,23,인천광역시,인천,연수동
110278,ICB164000296,연수병원,37.423477,126.696373,2023-10-16,38296.0,23,인천광역시,인천,선학동
120777,ICB168000311,연희동행정복지센터,37.549047,126.677237,2023-10-16,42311.0,23,인천광역시,인천,연희동
120778,ICB168000312,연희동행정복지센터,37.549107,126.676904,2023-10-16,42312.0,23,인천광역시,인천,연희동
120779,ICB168000314,연희동광명아파트(사계절썰매장),37.548067,126.682113,2023-10-16,42314.0,23,인천광역시,인천,공촌동
120780,ICB168000315,중앙아파트,37.550858,126.67349,2023-10-16,42315.0,23,인천광역시,인천,연희동
120781,ICB168000317,태평아파트2차(A),37.557868,126.651901,2023-10-16,42317.0,23,인천광역시,인천,경서동
120782,ICB168000318,태평아파트2차(B),37.557772,126.652019,2023-10-16,42318.0,23,인천광역시,인천,경서동
120783,ICB168000319,아시아드경기장(공촌사거리)역,37.551446,126.676968,2023-10-16,42319.0,23,인천광역시,인천,연희동
120784,ICB168000320,아시아드경기장(공촌사거리)역,37.550233,126.677225,2023-10-16,42320.0,23,인천광역시,인천,연희동
120785,ICB168000322,공촌사거리(한국아파트),37.552099,126.674963,2023-10-16,42322.0,23,인천광역시,인천,연희동
120786,ICB168000323,공촌마을,37.550098,126.682052,2023-10-16,42323.0,23,인천광역시,인천,연희동
120787,ICB168000324,공촌사거리,37.552385,126.675941,2023-10-16,42324.0,23,인천광역시,인천,연희동
120788,ICB168000325,태평아파트1차(B),37.558981,126.652658,2023-10-16,42325.0,23,인천광역시,인천,경서동
120789,ICB168000326,태평아파트1차(A),37.559186,126.65264,2023-10-16,42326.0,23,인천광역시,인천,경서동
120790,ICB168000327,빈정내사거리,37.553105,126.673211,2023-10-16,42327.0,23,인천광역시,인천,연희동
120791,ICB168000329,빈정내사거리,37.553857,126.672958,2023-10-16,42329.0,23,인천광역시,인천,연희동
120792,ICB168000330,공촌사거리,37.551995,126.678203,2023-10-16,42330.0,23,인천광역시,인천,연희동
120793,ICB168000331,공촌사거리,37.55233,126.678121,2023-10-16,42331.0,23,인천광역시,인천,연희동
120794,ICB168000332,경남아파트,37.551898,126.683673,2023-10-16,42332.0,23,인천광역시,인천,공촌동
120795,ICB168000333,경서농원,37.557985,126.663642,2023-10-16,42333.0,23,인천광역시,인천,경서동
120796,ICB168000334,경남아파트,37.552192,126.684091,2023-10-16,42334.0,23,인천광역시,인천,공촌동
120797,ICB168000335,경서농원,37.558246,126.665179,2023-10-16,42335.0,23,인천광역시,인천,경서동
120798,ICB168000336,인천서부교육지원청,37.551749,126.688919,2023-10-16,42336.0,23,인천광역시,인천,공촌동
120799,ICB168000337,인천서부교육지원청,37.552067,126.688768,2023-10-16,42337.0,23,인천광역시,인천,공촌동
120800,ICB168000338,서곶지구대,37.557333,126.672985,2023-10-16,42338.0,23,인천광역시,인천,검암동
120801,ICB168000339,서곶지구대,37.557408,126.673176,2023-10-16,42339.0,23,인천광역시,인천,검암동
120802,ICB168000340,공촌정수장,37.551401,126.693449,2023-10-16,42340.0,23,인천광역시,인천,공촌동
120803,ICB168000341,공촌정수장,37.551771,126.692994,2023-10-16,42341.0,23,인천광역시,인천,공촌동
120804,ICB168000342,부대앞,37.550997,126.696967,2023-10-16,42342.0,23,인천광역시,인천,공촌동
120805,ICB168000343,부대앞,37.551348,126.696621,2023-10-16,42343.0,23,인천광역시,인천,공촌동
120806,ICB168000344,대인고등학교,37.55707,126.677627,2023-10-16,42344.0,23,인천광역시,인천,공촌동
120807,ICB168000345,대인고등학교,37.557928,126.6773,2023-10-16,42345.0,23,인천광역시,인천,공촌동
120808,ICB168000346,서인천고등학교,37.55997,126.673304,2023-10-16,42346.0,23,인천광역시,인천,검암동
120809,ICB168000347,간재울초등학교,37.560673,126.673076,2023-10-16,42347.0,23,인천광역시,인천,검암동
120810,ICB168000348,검바위역,37.560366,126.677358,2023-10-16,42348.0,23,인천광역시,인천,검암동
120811,ICB168000349,검바위역,37.560357,126.677751,2023-10-16,42349.0,23,인천광역시,인천,검암동
120812,ICB168000350,삼보아파트,37.562108,126.673351,2023-10-16,42350.0,23,인천광역시,인천,검암동
120813,ICB168000351,삼보아파트,37.562254,126.67317,2023-10-16,42351.0,23,인천광역시,인천,검암동
120814,ICB168000352,검암경서동행정복지센터,37.563701,126.673426,2023-10-16,42352.0,23,인천광역시,인천,검암동
120815,ICB168000353,검암경서동행정복지센터,37.564076,126.673229,2023-10-16,42353.0,23,인천광역시,인천,검암동
120816,ICB168000354,서해아파트,37.565094,126.674007,2023-10-16,42354.0,23,인천광역시,인천,검암동
120817,ICB168000355,서해아파트,37.565329,126.674042,2023-10-16,42355.0,23,인천광역시,인천,검암동
120818,ICB168000356,검암사거리,37.56475,126.67788,2023-10-16,42356.0,23,인천광역시,인천,검암동
120819,ICB168000357,검암사거리,37.564295,126.67756,2023-10-16,42357.0,23,인천광역시,인천,검암동
120820,ICB168000358,검암사거리,37.565678,126.676892,2023-10-16,42358.0,23,인천광역시,인천,검암동
120821,ICB168000359,검암중학교,37.56635,126.679673,2023-10-16,42359.0,23,인천광역시,인천,검암동
120822,ICB168000360,검암역.서해그랑블아파트,37.567722,126.676368,2023-10-16,42360.0,23,인천광역시,인천,검암동
120823,ICB168000361,검암초등학교,37.567747,126.676775,2023-10-16,42361.0,23,인천광역시,인천,검암동
120824,ICB168000362,검암중학교,37.566311,126.680983,2023-10-16,42362.0,23,인천광역시,인천,검암동
120825,ICB168000363,검암역(원당방면),37.568487,126.673733,2023-10-16,42363.0,23,인천광역시,인천,검암동
120826,ICB168000364,검암역(시내방면),37.568357,126.674358,2023-10-16,42364.0,23,인천광역시,인천,검암동
120827,ICB168000365,은지초등학교사거리,37.566592,126.68253,2023-10-16,42365.0,23,인천광역시,인천,검암동
120828,ICB168000366,풍림3차아파트,37.566955,126.683406,2023-10-16,42366.0,23,인천광역시,인천,검암동
120829,ICB168000370,한들마을입구(유아교육진흥원),37.577482,126.675155,2023-10-16,42370.0,23,인천광역시,인천,백석동
120830,ICB168000371,한들마을입구(유아교육진흥원),37.577523,126.675585,2023-10-16,42371.0,23,인천광역시,인천,백석동
120831,ICB168000374,백석중.고등학교,37.580001,126.675591,2023-10-16,42374.0,23,인천광역시,인천,백석동
120832,ICB168000375,백석중.고등학교,37.580087,126.675207,2023-10-16,42375.0,23,인천광역시,인천,백석동
120833,ICB168000377,독정역(서구동구예비군훈련장),37.583872,126.676151,2023-10-16,42377.0,23,인천광역시,인천,백석동
120834,ICB168000378,독정역(서구동구예비군훈련장),37.58443,126.676362,2023-10-16,42378.0,23,인천광역시,인천,당하동
120835,ICB168000380,단봉초등학교,37.597541,126.6383,2023-10-16,42380.0,23,인천광역시,인천,왕길동
120836,ICB168000381,백석고가(하이마트),37.586978,126.675094,2023-10-16,42381.0,23,인천광역시,인천,당하동
120837,ICB168000382,단봉초등학교,37.597718,126.637923,2023-10-16,42382.0,23,인천광역시,인천,오류동
120838,ICB168000383,검단메가박스,37.587739,126.675903,2023-10-16,42383.0,23,인천광역시,인천,당하동
120839,ICB168000384,검단메가박스,37.587822,126.675786,2023-10-16,42384.0,23,인천광역시,인천,당하동
120840,ICB168000386,왕길동,37.597573,126.643844,2023-10-16,42386.0,23,인천광역시,인천,왕길동
120841,ICB168000387,왕길동,37.597722,126.644702,2023-10-16,42387.0,23,인천광역시,인천,왕길동
120842,ICB168000390,당하농원,37.580492,126.703759,2023-10-16,42390.0,23,인천광역시,인천,당하동
120843,ICB168000391,KCC아파트,37.588669,126.677601,2023-10-16,42391.0,23,인천광역시,인천,당하동
120844,ICB168000392,당하대주파크빌,37.588646,126.67739,2023-10-16,42392.0,23,인천광역시,인천,당하동
120845,ICB168000393,당하탑스빌아파트,37.589392,126.674196,2023-10-16,42393.0,23,인천광역시,인천,당하동
120846,ICB168000394,엘리지안타운,37.588932,126.674058,2023-10-16,42394.0,23,인천광역시,인천,당하동
120847,ICB168000395,검단로지스틱스파크,37.579424,126.711028,2023-10-16,42395.0,23,인천광역시,인천,당하동
120848,ICB168000396,당하초등학교,37.590632,126.676951,2023-10-16,42396.0,23,인천광역시,인천,당하동
120849,ICB168000397,유승아파트,37.598829,126.649519,2023-10-16,42397.0,23,인천광역시,인천,왕길동
120850,ICB168000398,유승아파트,37.599032,126.64935,2023-10-16,42398.0,23,인천광역시,인천,왕길동
120851,ICB168000399,당하초등학교,37.590894,126.677093,2023-10-16,42399.0,23,인천광역시,인천,당하동
120852,ICB168000400,검단원흥아파트,37.599294,126.651619,2023-10-16,42400.0,23,인천광역시,인천,왕길동
120853,ICB168000401,검단원흥아파트,37.599476,126.651509,2023-10-16,42401.0,23,인천광역시,인천,왕길동
120854,ICB168000402,당하메디칼,37.591992,126.676761,2023-10-16,42402.0,23,인천광역시,인천,당하동
120855,ICB168000403,당하푸르지오,37.592117,126.676958,2023-10-16,42403.0,23,인천광역시,인천,당하동
120856,ICB168000404,동아아파트,37.594907,126.67189,2023-10-16,42404.0,23,인천광역시,인천,마전동
120857,ICB168000405,당하풍림아파트,37.593836,126.676713,2023-10-16,42405.0,23,인천광역시,인천,마전동
120858,ICB168000406,동아아파트,37.595209,126.671856,2023-10-16,42406.0,23,인천광역시,인천,마전동
120859,ICB168000407,대우푸르지오,37.593597,126.677426,2023-10-16,42407.0,23,인천광역시,인천,당하동
120860,ICB168000408,마전초등학교,37.596041,126.669396,2023-10-16,42408.0,23,인천광역시,인천,마전동
120861,ICB168000409,완정공단입구,37.5965,126.669031,2023-10-16,42409.0,23,인천광역시,인천,마전동
120862,ICB168000412,마전역,37.598098,126.666454,2023-10-16,42412.0,23,인천광역시,인천,마전동
120863,ICB168000413,마전역,37.597805,126.667208,2023-10-16,42413.0,23,인천광역시,인천,마전동
120864,ICB168000414,완정초등학교.검단도서관,37.598919,126.664486,2023-10-16,42414.0,23,인천광역시,인천,마전동
120865,ICB168000415,완정초등학교.검단도서관,37.599149,126.664272,2023-10-16,42415.0,23,인천광역시,인천,마전동
120866,ICB168000419,검단사거리역,37.601992,126.656944,2023-10-16,42419.0,23,인천광역시,인천,왕길동
120867,ICB168000784,청라고등학교,37.537035,126.660043,2023-10-16,42784.0,23,인천광역시,인천,청라동
120868,ICB168000785,청라고등학교,37.537043,126.659723,2023-10-16,42785.0,23,인천광역시,인천,청라동
120869,ICB168000788,에덴하우스,37.588419,126.672728,2023-10-16,42788.0,23,인천광역시,인천,당하동
120870,ICB168000789,서해그랑블,37.530058,126.655049,2023-10-16,42789.0,23,인천광역시,인천,청라동
120871,ICB168000790,서해그랑블,37.529798,126.65501,2023-10-16,42790.0,23,인천광역시,인천,청라동
120872,ICB168000793,원흥아파트,37.599168,126.650825,2023-10-16,42793.0,23,인천광역시,인천,왕길동
120873,ICB168000794,메이루즈커낼파크뷰정문,37.534859,126.653427,2023-10-16,42794.0,23,인천광역시,인천,청라동
120874,ICB168000795,린스트라우스정문,37.534724,126.653195,2023-10-16,42795.0,23,인천광역시,인천,청라동
120875,ICB168000799,신명아파트앞,37.602345,126.653883,2023-10-16,42799.0,23,인천광역시,인천,왕길동
120876,ICB168000800,서인천가구단지,37.48459,126.669819,2023-10-16,42800.0,23,인천광역시,인천,가좌동
120877,ICB168000801,금호종합열처리,37.546422,126.644801,2023-10-16,42801.0,23,인천광역시,인천,경서동
120878,ICB168000802,낚시터입구,37.546589,126.644794,2023-10-16,42802.0,23,인천광역시,인천,경서동
120879,ICB168000803,진웅종점,37.589295,126.606127,2023-10-16,42803.0,23,인천광역시,인천,오류동
120880,ICB168000804,진웅종점,37.589126,126.60637,2023-10-16,42804.0,23,인천광역시,인천,오류동
120881,ICB168000805,검단산업단지(코뿔소),37.587357,126.604025,2023-10-16,42805.0,23,인천광역시,인천,오류동
120882,ICB168000806,검단산업단지(코뿔소),37.587221,126.604274,2023-10-16,42806.0,23,인천광역시,인천,오류동
120883,ICB168000807,가야,37.587819,126.599377,2023-10-16,42807.0,23,인천광역시,인천,오류동
120884,ICB168000808,가야,37.587721,126.599169,2023-10-16,42808.0,23,인천광역시,인천,오류동
120885,ICB168000809,트러스(서구장애인직업재활시설),37.589748,126.601011,2023-10-16,42809.0,23,인천광역시,인천,오류동
120886,ICB168000810,트러스(서구장애인직업재활시설),37.589946,126.600814,2023-10-16,42810.0,23,인천광역시,인천,오류동
120887,ICB168000811,아쿠아글로리,37.592384,126.603866,2023-10-16,42811.0,23,인천광역시,인천,오류동
120888,ICB168000812,금성목재,37.592561,126.603713,2023-10-16,42812.0,23,인천광역시,인천,오류동
120889,ICB168000813,해성단조,37.594214,126.605822,2023-10-16,42813.0,23,인천광역시,인천,오류동
120890,ICB168000814,남양목재,37.594373,126.605719,2023-10-16,42814.0,23,인천광역시,인천,오류동
120891,ICB168000820,동양엔파트,37.530107,126.64396,2023-10-16,42820.0,23,인천광역시,인천,청라동
120892,ICB168000830,풍림엑슬루타워,37.530914,126.649866,2023-10-16,42830.0,23,인천광역시,인천,청라동
120893,ICB168000831,린스트리우스,37.535156,126.650012,2023-10-16,42831.0,23,인천광역시,인천,청라동
120894,ICB168000832,중흥S클래스,37.539203,126.650132,2023-10-16,42832.0,23,인천광역시,인천,청라동
120895,ICB168000833,제일풍경채,37.539202,126.649619,2023-10-16,42833.0,23,인천광역시,인천,청라동
120896,ICB168000834,청라센트럴에일린의뜰,37.535182,126.649449,2023-10-16,42834.0,23,인천광역시,인천,청라동
120897,ICB168000835,롯데캐슬,37.531034,126.649318,2023-10-16,42835.0,23,인천광역시,인천,청라동
120898,ICB168000836,엑슬루타워,37.530107,126.652408,2023-10-16,42836.0,23,인천광역시,인천,청라동
120899,ICB168000837,동양엔파트,37.529735,126.643856,2023-10-16,42837.0,23,인천광역시,인천,청라동
120900,ICB168000839,한일베라체,37.53096,126.640832,2023-10-16,42839.0,23,인천광역시,인천,청라동
120901,ICB168000840,레이크파크,37.530917,126.640347,2023-10-16,42840.0,23,인천광역시,인천,청라동
120902,ICB168000841,남광하우스토리,37.535069,126.640738,2023-10-16,42841.0,23,인천광역시,인천,청라동
120903,ICB168000842,대우푸르지오,37.535068,126.640438,2023-10-16,42842.0,23,인천광역시,인천,청라동
120904,ICB168000844,중흥S클래스1차,37.540536,126.652005,2023-10-16,42844.0,23,인천광역시,인천,청라동
120905,ICB168000845,중흥S클래스1차,37.540175,126.652572,2023-10-16,42845.0,23,인천광역시,인천,청라동
120906,ICB168000847,중흥S클래스,37.538537,126.653174,2023-10-16,42847.0,23,인천광역시,인천,청라동
120907,ICB168000848,청라중학교,37.538653,126.653534,2023-10-16,42848.0,23,인천광역시,인천,청라동
120908,ICB168000849,자이금호힐스테이트,37.597464,126.640767,2023-10-16,42849.0,23,인천광역시,인천,오류동
120909,ICB168000850,자이금호힐스테이트,37.597166,126.641024,2023-10-16,42850.0,23,인천광역시,인천,왕길동
120910,ICB168000851,검암역입구,37.568549,126.676762,2023-10-16,42851.0,23,인천광역시,인천,검암동
120911,ICB168000852,검암역입구,37.568481,126.676389,2023-10-16,42852.0,23,인천광역시,인천,검암동
120912,ICB168000855,호반베르디움,37.53624,126.656898,2023-10-16,42855.0,23,인천광역시,인천,청라동
120913,ICB168000856,중흥S클래스2차,37.53601,126.655824,2023-10-16,42856.0,23,인천광역시,인천,청라동
120914,ICB168000858,금강종합상가,37.589799,126.657215,2023-10-16,42858.0,23,인천광역시,인천,왕길동
120915,ICB168000859,대신철강,37.589381,126.65739,2023-10-16,42859.0,23,인천광역시,인천,왕길동
120916,ICB168000860,한화꿈에그린,37.538756,126.640771,2023-10-16,42860.0,23,인천광역시,인천,청라동
120917,ICB168000861,청라호수공원(남측),37.525632,126.63897,2023-10-16,42861.0,23,인천광역시,인천,청라동
120918,ICB168000862,청라우미린,37.529085,126.627931,2023-10-16,42862.0,23,인천광역시,인천,청라동
120919,ICB168000863,청라호수공원(남측),37.525686,126.638547,2023-10-16,42863.0,23,인천광역시,인천,청라동
120920,ICB168000864,자이더테라스2단지,37.524017,126.624126,2023-10-16,42864.0,23,인천광역시,인천,청라동
120921,ICB168000865,한일베라체,37.530058,126.641404,2023-10-16,42865.0,23,인천광역시,인천,청라동
120922,ICB168000866,제일풍경채2차321동앞,37.537506,126.644446,2023-10-16,42866.0,23,인천광역시,인천,청라동
120923,ICB168000868,한양수자인,37.527972,126.622092,2023-10-16,42868.0,23,인천광역시,인천,청라동
120924,ICB168000869,경인아라뱃길여객터미널,37.557983,126.606769,2023-10-16,42869.0,23,인천광역시,인천,오류동
120925,ICB168000870,청라호수공원한신더휴,37.529143,126.628146,2023-10-16,42870.0,23,인천광역시,인천,청라동
120926,ICB168000871,자이더테라스2단지,37.523967,126.624686,2023-10-16,42871.0,23,인천광역시,인천,청라동
120927,ICB168000872,한화꿈에그린,37.538761,126.640419,2023-10-16,42872.0,23,인천광역시,인천,청라동
120928,ICB168000873,제일풍경채2차321동앞,37.537823,126.644882,2023-10-16,42873.0,23,인천광역시,인천,청라동
120929,ICB168000876,힐데스하임,37.529795,126.652792,2023-10-16,42876.0,23,인천광역시,인천,청라동
120930,ICB168000877,검단탑종합병원,37.593207,126.670514,2023-10-16,42877.0,23,인천광역시,인천,당하동
120931,ICB168000880,호반베르디움14단지,37.536291,126.651391,2023-10-16,42880.0,23,인천광역시,인천,청라동
120932,ICB168000881,린스트라우스,37.535925,126.650904,2023-10-16,42881.0,23,인천광역시,인천,청라동
120933,ICB168000882,건지사거리,37.496599,126.6843,2023-10-16,42882.0,23,인천광역시,인천,가좌동
120934,ICB168000883,건지사거리,37.496688,126.684092,2023-10-16,42883.0,23,인천광역시,인천,가좌동
120935,ICB168000884,롯데캐슬,37.530115,126.648391,2023-10-16,42884.0,23,인천광역시,인천,청라동
120936,ICB168000885,휴먼시아후문,37.529706,126.647243,2023-10-16,42885.0,23,인천광역시,인천,청라동
120937,ICB168000888,SK뷰아파트,37.525889,126.630472,2023-10-16,42888.0,23,인천광역시,인천,청라동
120938,ICB168000889,SK뷰아파트,37.525742,126.630654,2023-10-16,42889.0,23,인천광역시,인천,청라동
120939,ICB168000891,제일풍경채2차323동앞,37.536233,126.645142,2023-10-16,42891.0,23,인천광역시,인천,청라동
120940,ICB168000892,청라센트럴에일린의뜰106동,37.535955,126.645422,2023-10-16,42892.0,23,인천광역시,인천,청라동
120941,ICB168000893,한양수자인,37.527771,126.621876,2023-10-16,42893.0,23,인천광역시,인천,청라동
120942,ICB168000895,청라달튼국제학교,37.546603,126.621056,2023-10-16,42895.0,23,인천광역시,인천,청라동
120943,ICB168000899,청라호반베르디움.포리공원,37.527305,126.640987,2023-10-16,42899.0,23,인천광역시,인천,청라동
120944,ICB168000901,북인천하부TG(미정차),37.554323,126.616995,2023-10-16,42901.0,23,인천광역시,인천,청라동
120945,ICB168000904,반도유보라,37.524798,126.626777,2023-10-16,42904.0,23,인천광역시,인천,청라동
120946,ICB168000905,반도유보라,37.5247,126.627113,2023-10-16,42905.0,23,인천광역시,인천,청라동
120947,ICB168000908,호반베르디움3차아파트,37.53132,126.656501,2023-10-16,42908.0,23,인천광역시,인천,청라동
120948,ICB168000912,서해그랑블,37.531213,126.656288,2023-10-16,42912.0,23,인천광역시,인천,청라동
120949,ICB168000919,청라호반베르디움.포리공원,37.527309,126.640722,2023-10-16,42919.0,23,인천광역시,인천,청라동
120950,ICB168000920,남광하우스토리,37.535969,126.641856,2023-10-16,42920.0,23,인천광역시,인천,청라동
120951,ICB168000921,남광하우스토리,37.536195,126.642047,2023-10-16,42921.0,23,인천광역시,인천,청라동
120952,ICB168000922,청라국제도서관,37.531082,126.659643,2023-10-16,42922.0,23,인천광역시,인천,청라동
120953,ICB168000923,청라국제도서관,37.530386,126.660057,2023-10-16,42923.0,23,인천광역시,인천,청라동
120954,ICB168000924,우림필유아파트,37.502096,126.668077,2023-10-16,42924.0,23,인천광역시,인천,석남동
120955,ICB168000925,우림필유아파트,37.502083,126.667855,2023-10-16,42925.0,23,인천광역시,인천,석남동
120956,ICB168000928,좌동마을입구,37.613353,126.641518,2023-10-16,42928.0,23,인천광역시,인천,금곡동
120957,ICB168000930,인천환경공단입구,37.545606,126.611801,2023-10-16,42930.0,23,인천광역시,인천,청라동
120958,ICB168001220,GS칼텍스,37.507152,126.641945,2023-10-16,89220.0,23,인천광역시,인천,원창동
120959,ICB168001221,한국타이어인천물류센터,37.504653,126.661998,2023-10-16,89221.0,23,인천광역시,인천,석남동
120960,ICB168001222,한국타이어인천물류센터,37.504623,126.661537,2023-10-16,89222.0,23,인천광역시,인천,석남동
120961,ICB168001223,심곡도서관,37.54223,126.672986,2023-10-16,89223.0,23,인천광역시,인천,심곡동
120962,ICB168001224,GS칼텍스,37.506833,126.640315,2023-10-16,89224.0,23,인천광역시,인천,원창동
120963,ICB168001225,홈플러스,37.532504,126.64927,2023-10-16,89225.0,23,인천광역시,인천,청라동
120964,ICB168001226,타운하우스공장.명진화학,37.593149,126.609504,2023-10-16,89226.0,23,인천광역시,인천,오류동
120965,ICB168001227,타운하우스공장.명진화학,37.592888,126.609203,2023-10-16,89227.0,23,인천광역시,인천,오류동
120966,ICB168001228,모래방죽사거리,37.498093,126.661604,2023-10-16,89228.0,23,인천광역시,인천,가좌동
120967,ICB168001229,모래방죽사거리,37.498089,126.661125,2023-10-16,89229.0,23,인천광역시,인천,가좌동
120968,ICB168001230,SK.GS주유소,37.492816,126.66093,2023-10-16,89230.0,23,인천광역시,인천,가좌동
120969,ICB168001231,SK.GS주유소,37.492812,126.661296,2023-10-16,89231.0,23,인천광역시,인천,가좌동
120970,ICB168001232,에스틸,37.501726,126.608,2023-10-16,89232.0,23,인천광역시,인천,원창동
120971,ICB168001233,인천체육고등학교,37.545597,126.611405,2023-10-16,89233.0,23,인천광역시,인천,청라동
120972,ICB168001234,정서진삼거리,37.558067,126.614142,2023-10-16,89234.0,23,인천광역시,인천,오류동
120973,ICB168001235,프린피아통합물류센터,37.558383,126.61402,2023-10-16,89235.0,23,인천광역시,인천,오류동
120974,ICB168001236,태신보세창고,37.510472,126.641948,2023-10-16,89236.0,23,인천광역시,인천,원창동
120975,ICB168001237,태신보세창고,37.510499,126.641521,2023-10-16,89237.0,23,인천광역시,인천,원창동
120976,ICB168001238,백석중사거리,37.576808,126.673207,2023-10-16,89238.0,23,인천광역시,인천,백석동
120977,ICB168001239,백석중사거리,37.577065,126.673222,2023-10-16,89239.0,23,인천광역시,인천,백석동
120978,ICB168001240,대성베르힐아파트(가정성당),37.52284,126.66341,2023-10-16,89240.0,23,인천광역시,인천,신현동
120979,ICB168001241,대성베르힐아파트(가정성당),37.522563,126.663793,2023-10-16,89241.0,23,인천광역시,인천,신현동
120980,ICB168001242,가현초교앞(루에블리아파트),37.522807,126.667581,2023-10-16,89242.0,23,인천광역시,인천,신현동
120981,ICB168001243,가현초교앞(센트럴타운아파트),37.522475,126.667802,2023-10-16,89243.0,23,인천광역시,인천,신현동
120982,ICB168001245,중앙호수공원입구(호반베르디움),37.529383,126.640416,2023-10-16,89245.0,23,인천광역시,인천,청라동
120983,ICB168001246,청라로봇랜드,37.522338,126.612172,2023-10-16,89246.0,23,인천광역시,인천,청라동
120984,ICB168001247,청라로봇랜드,37.521971,126.61199,2023-10-16,89247.0,23,인천광역시,인천,청라동
120985,ICB168001250,검암역입구(시천교밑),37.568967,126.676562,2023-10-16,89250.0,23,인천광역시,인천,검암동
120986,ICB168001251,검단오류풍림아이원,37.600044,126.638263,2023-10-16,89251.0,23,인천광역시,인천,오류동
120987,ICB168001252,검단오류풍림아이원,37.600079,126.638052,2023-10-16,89252.0,23,인천광역시,인천,오류동
120988,ICB168001253,좌동마을,37.614383,126.637896,2023-10-16,89253.0,23,인천광역시,인천,금곡동
120989,ICB168001255,청라골프아카데미,37.551209,126.632863,2023-10-16,89255.0,23,인천광역시,인천,청라동
120990,ICB168001256,청라골프아카데미,37.551413,126.63228,2023-10-16,89256.0,23,인천광역시,인천,청라동
120991,ICB168001257,아시아드대광로제비앙아파트,37.55728,126.668999,2023-10-16,89257.0,23,인천광역시,인천,경서동
120992,ICB168001258,아시아드대광로제비앙아파트,37.557017,126.668812,2023-10-16,89258.0,23,인천광역시,인천,경서동
120993,ICB168001259,마전지구버스차고지,37.614569,126.655929,2023-10-16,89259.0,23,인천광역시,인천,마전동
120994,ICB168001262,핸즈코퍼레이션,37.485038,126.666498,2023-10-16,89262.0,23,인천광역시,인천,가좌동
120995,ICB168001263,핸즈코퍼레이션,37.484733,126.666485,2023-10-16,89263.0,23,인천광역시,인천,가좌동
120996,ICB168001264,LG마그나,37.554969,126.645306,2023-10-16,89264.0,23,인천광역시,인천,경서동
120997,ICB168001265,하나금융그룹통합데이터센터,37.55516,126.63004,2023-10-16,89265.0,23,인천광역시,인천,청라동
120998,ICB168001268,베어즈베스트골프장,37.54569,126.63166,2023-10-16,89268.0,23,인천광역시,인천,청라동
120999,ICB168001269,베어즈베스트골프장,37.545024,126.632173,2023-10-16,89269.0,23,인천광역시,인천,청라동
121000,ICB168001270,청라국제도시역,37.554661,126.626013,2023-10-16,89270.0,23,인천광역시,인천,청라동
121001,ICB168001271,경연초중학교,37.53936,126.624693,2023-10-16,89271.0,23,인천광역시,인천,청라동
121002,ICB168001272,경연초중학교,37.538676,126.625068,2023-10-16,89272.0,23,인천광역시,인천,청라동
121003,ICB168001273,한국가스공사,37.534053,126.623678,2023-10-16,89273.0,23,인천광역시,인천,청라동
121004,ICB168001274,한국가스공사,37.533829,126.62404,2023-10-16,89274.0,23,인천광역시,인천,청라동
121005,ICB168001275,서인천세무서(중),37.529927,126.62409,2023-10-16,89275.0,23,인천광역시,인천,청라동
121006,ICB168001276,서인천세무서(중),37.529838,126.624384,2023-10-16,89276.0,23,인천광역시,인천,청라동
121007,ICB168001277,경명초등학교,37.536025,126.641161,2023-10-16,89277.0,23,인천광역시,인천,청라동
121008,ICB168001278,경명초등학교,37.536141,126.640057,2023-10-16,89278.0,23,인천광역시,인천,청라동
121009,ICB168001279,청람초등학교,37.536033,126.649154,2023-10-16,89279.0,23,인천광역시,인천,청라동
121010,ICB168001280,청람초등학교,37.536196,126.650482,2023-10-16,89280.0,23,인천광역시,인천,청라동
121011,ICB168001281,청라초등학교,37.535976,126.656046,2023-10-16,89281.0,23,인천광역시,인천,청라동
121012,ICB168001282,청라초등학교,37.536318,126.657036,2023-10-16,89282.0,23,인천광역시,인천,청라동
121013,ICB168001283,루에블리아파트,37.52325,126.669123,2023-10-16,89283.0,23,인천광역시,인천,신현동
121014,ICB168001284,루에블리아파트,37.52334,126.669345,2023-10-16,89284.0,23,인천광역시,인천,가정동
121015,ICB168001285,경연초중학교·호반베르디움6차,37.53817,126.624925,2023-10-16,89285.0,23,인천광역시,인천,청라동
